date,download,upload
"2016-09-15T09:55:45.016898","72.7699630019 Mb/s","5.67684399752 Mb/s"
"2016-09-15T10:00:34.210006","72.4987712466 Mb/s","4.3783856738 Mb/s"
"2016-09-15T10:05:40.170709","57.8620150155 Mb/s","5.62989717571 Mb/s"
"2016-09-15T10:10:42.506696","46.0311019126 Mb/s","3.71559828101 Mb/s"
"2016-09-15T10:16:30.748232","58.369698007 Mb/s","5.41173250576 Mb/s"
"2016-09-15T10:20:38.001937","43.3856178983 Mb/s","4.12956302767 Mb/s"
"2016-09-15T10:25:38.672715","39.6950718797 Mb/s","6.92345467774 Mb/s"
"2016-09-15T10:30:39.782712","62.7068226651 Mb/s","2.90757095078 Mb/s"
"2016-09-15T10:35:43.723838","39.3606773092 Mb/s","5.62312999424 Mb/s"
"2016-09-15T10:40:57.579283","54.9507005992 Mb/s","2.85421501152 Mb/s"
"2016-09-15T10:45:48.504990","37.8272183406 Mb/s","2.42989887633 Mb/s"
"2016-09-15T10:50:48.537925","37.3500787844 Mb/s","2.69822580987 Mb/s"
"2016-09-15T10:55:37.140788","58.3432828885 Mb/s","2.90438705186 Mb/s"
"2016-09-15T11:00:41.618108","49.275702127 Mb/s","2.96044793071 Mb/s"
"2016-09-15T11:05:46.775530","36.6922118548 Mb/s","4.8204244675 Mb/s"
"2016-09-15T11:10:48.946274","68.6060501938 Mb/s","3.29731616402 Mb/s"
"2016-09-15T11:15:50.170379","33.9842428557 Mb/s","2.63497381247 Mb/s"
"2016-09-15T11:20:51.963272","37.9278490221 Mb/s","3.99580856626 Mb/s"
"2016-09-15T11:25:44.770536","54.9884340768 Mb/s","2.43711968509 Mb/s"
"2016-09-15T11:31:07.876709","15.0908575149 Mb/s","2.97892127313 Mb/s"
"2016-09-15T11:35:55.443676","30.0696240182 Mb/s","3.05698815475 Mb/s"
"2016-09-15T11:40:44.005833","50.857571022 Mb/s","2.04128033759 Mb/s"
"2016-09-15T11:45:41.135026","58.7729286309 Mb/s","3.69450397345 Mb/s"
"2016-09-15T11:50:55.937660","50.9601124686 Mb/s","4.14567166048 Mb/s"
"2016-09-15T11:55:49.006971","53.6584510033 Mb/s","2.37663425957 Mb/s"
"2016-09-15T12:00:46.765489","63.9351852718 Mb/s","5.80817536558 Mb/s"
"2016-09-15T12:05:43.288619","64.8592185982 Mb/s","4.95377473996 Mb/s"
"2016-09-15T12:10:46.241828","54.3685210891 Mb/s","3.26275900966 Mb/s"
"2016-09-15T12:15:38.725490","53.0448428329 Mb/s","3.86802513631 Mb/s"
"2016-09-15T12:20:43.308720","48.418662119 Mb/s","3.17888641674 Mb/s"
"2016-09-15T12:25:38.858884","35.1632734883 Mb/s","3.55605407767 Mb/s"
"2016-09-15T12:30:41.310518","41.175119544 Mb/s","2.68710224295 Mb/s"
"2016-09-15T12:35:46.364096","46.1862617038 Mb/s","3.67558815421 Mb/s"
"2016-09-15T12:40:39.405089","68.7344062039 Mb/s","3.37840130839 Mb/s"
"2016-09-15T12:45:43.027538","50.7427160581 Mb/s","5.07215463225 Mb/s"
"2016-09-15T12:50:46.010099","55.2818063923 Mb/s","3.54273414969 Mb/s"
"2016-09-15T13:00:39.837206","62.0948226962 Mb/s","4.21994976852 Mb/s"
"2016-09-15T13:05:56.922789","15.4271127366 Mb/s","2.21015671268 Mb/s"
"2016-09-15T13:11:04.026866","37.6039265905 Mb/s","2.99205883107 Mb/s"
"2016-09-15T13:15:38.326666","46.0292063281 Mb/s","3.95885840719 Mb/s"
"2016-09-15T13:20:49.432299","69.6169367186 Mb/s","5.51320848933 Mb/s"
"2016-09-15T13:25:47.385717","58.8342320099 Mb/s","5.38039867212 Mb/s"
"2016-09-15T13:30:43.840102","55.9383039371 Mb/s","7.48925414627 Mb/s"
"2016-09-15T13:35:47.713051","59.1253537809 Mb/s","6.10224727207 Mb/s"
"2016-09-15T13:40:35.317157","68.7860709601 Mb/s","4.88491092925 Mb/s"
"2016-09-15T13:45:44.589398","49.232108476 Mb/s","4.51590388213 Mb/s"
"2016-09-15T13:50:41.935395","47.3767411739 Mb/s","3.52230590157 Mb/s"
"2016-09-15T13:55:43.788710","41.9006389724 Mb/s","5.50639963291 Mb/s"
"2016-09-15T14:00:37.215511","44.8187288832 Mb/s","2.37117503032 Mb/s"
"2016-09-15T14:05:36.611638","40.6845790042 Mb/s","3.79471223341 Mb/s"
"2016-09-15T14:25:40.431669","69.2552342266 Mb/s","3.79677569363 Mb/s"
"2016-09-15T14:30:45.112746","55.4635398775 Mb/s","5.14556846275 Mb/s"
"2016-09-15T14:35:41.261887","68.4550870453 Mb/s","3.65277661248 Mb/s"
"2016-09-15T14:40:38.318866","65.6409435465 Mb/s","3.51774500781 Mb/s"
"2016-09-15T14:45:42.890820","52.0293415852 Mb/s","4.49965577547 Mb/s"
"2016-09-15T14:50:38.816959","60.2706373141 Mb/s","5.29011838349 Mb/s"
"2016-09-15T14:55:32.974739","59.9612868136 Mb/s","4.05570916389 Mb/s"
"2016-09-15T15:00:45.644941","34.7160689954 Mb/s","2.47125376493 Mb/s"
"2016-09-15T15:05:27.833839","54.7134828752 Mb/s","5.57820434394 Mb/s"
"2016-09-15T15:10:37.058858","54.1954465966 Mb/s","2.02409193717 Mb/s"
"2016-09-15T15:15:44.215929","41.537509553 Mb/s","3.62761705662 Mb/s"
"2016-09-15T15:20:32.969794","33.9364092271 Mb/s","2.04506986582 Mb/s"
"2016-09-15T15:25:28.731973","63.8189640234 Mb/s","4.7194225466 Mb/s"
"2016-09-15T15:30:33.121427","37.9580062107 Mb/s","2.47376359997 Mb/s"
"2016-09-15T15:35:32.005756","69.6424179748 Mb/s","3.45103016937 Mb/s"
"2016-09-15T15:40:26.992978","60.5573587503 Mb/s","6.10332606122 Mb/s"
"2016-09-15T15:45:30.125724","60.8706038835 Mb/s","2.99475091199 Mb/s"
"2016-09-15T15:50:35.258185","46.2426351713 Mb/s","3.11046906824 Mb/s"
"2016-09-15T15:55:24.549027","58.6291532042 Mb/s","4.65942046752 Mb/s"
"2016-09-15T16:00:39.497628","46.3126877531 Mb/s","2.61470147619 Mb/s"
"2016-09-15T16:05:33.746796","62.7600424206 Mb/s","5.0615226323 Mb/s"
"2016-09-15T16:10:30.761500","22.3576883243 Mb/s","0.958408820821 Mb/s"
"2016-09-15T16:15:46.081788","45.4761598359 Mb/s","1.58863570322 Mb/s"
"2016-09-15T16:20:36.679302","64.5576739775 Mb/s","5.04394709764 Mb/s"
"2016-09-15T16:25:47.198101","39.4133600614 Mb/s","1.96548717596 Mb/s"
"2016-09-15T16:30:32.998185","59.6376213947 Mb/s","4.17367063108 Mb/s"
"2016-09-15T16:35:38.582080","42.5139191444 Mb/s","4.15228638608 Mb/s"
"2016-09-15T16:40:35.944360","60.2725062977 Mb/s","2.83577325667 Mb/s"
"2016-09-15T16:45:26.016151","38.1179642818 Mb/s","4.18910550963 Mb/s"
"2016-09-15T16:50:37.119642","45.2951671381 Mb/s","2.50625003228 Mb/s"
"2016-09-15T16:55:44.610174","62.4932488106 Mb/s","5.38431140046 Mb/s"
"2016-09-15T17:00:33.827166","39.6378605108 Mb/s","3.84925844012 Mb/s"
"2016-09-15T17:05:33.554187","62.5905163615 Mb/s","5.06505764568 Mb/s"
"2016-09-15T17:10:42.787036","68.9952892184 Mb/s","4.72311266368 Mb/s"
"2016-09-15T17:15:31.002898","66.8985872606 Mb/s","5.94268803412 Mb/s"
"2016-09-15T17:25:39.099842","34.9359895231 Mb/s","3.70736451687 Mb/s"
"2016-09-15T17:30:41.664598","61.1942468446 Mb/s","4.82179606769 Mb/s"
"2016-09-15T17:35:33.358065","61.6410156547 Mb/s","4.25810435041 Mb/s"
"2016-09-15T17:40:34.276020","39.1422322821 Mb/s","3.57539651536 Mb/s"
"2016-09-15T17:45:31.571574","22.7910765761 Mb/s","3.07608256197 Mb/s"
"2016-09-15T17:50:34.851328","44.7449262409 Mb/s","3.52773159544 Mb/s"
"2016-09-15T17:55:39.747041","64.758542 Mb/s","5.45109874148 Mb/s"
"2016-09-15T18:00:29.114741","67.9858704598 Mb/s","4.78327845293 Mb/s"
"2016-09-15T18:05:40.375804","57.8721720699 Mb/s","5.20372547171 Mb/s"
"2016-09-15T18:10:41.939297","70.1917582454 Mb/s","4.58910313556 Mb/s"
"2016-09-15T18:15:30.042017","70.0955292859 Mb/s","7.80122324387 Mb/s"
"2016-09-15T18:20:32.549130","70.9030892182 Mb/s","7.51010276053 Mb/s"
"2016-09-15T18:25:36.385240","66.5310512655 Mb/s","7.33785778294 Mb/s"
"2016-09-15T18:30:31.697741","71.5505075093 Mb/s","4.95468208208 Mb/s"
"2016-09-15T18:35:39.695702","70.4065141366 Mb/s","7.07767018623 Mb/s"
"2016-09-15T18:40:38.404207","63.0645104656 Mb/s","3.86598727471 Mb/s"
"2016-09-15T18:45:33.157233","68.0001966441 Mb/s","7.3018735162 Mb/s"
"2016-09-15T18:50:39.533615","64.6386007555 Mb/s","5.63800510538 Mb/s"
"2016-09-15T18:55:30.415227","72.602365422 Mb/s","5.54281057204 Mb/s"
"2016-09-15T19:00:35.191971","70.7864901132 Mb/s","7.01091409097 Mb/s"
"2016-09-15T19:05:27.705015","72.2498129338 Mb/s","7.07398863443 Mb/s"
"2016-09-15T19:10:32.160328","74.4847953741 Mb/s","4.98266811241 Mb/s"
"2016-09-15T19:15:27.202058","66.980094154 Mb/s","7.95433207958 Mb/s"
"2016-09-15T19:20:29.303397","72.2143167607 Mb/s","4.57235567216 Mb/s"
"2016-09-15T19:25:30.155930","71.2933918648 Mb/s","7.26768461351 Mb/s"
"2016-09-15T19:30:33.192395","67.9755983699 Mb/s","7.55683881024 Mb/s"
"2016-09-15T19:35:35.712342","66.0520811681 Mb/s","7.67070835945 Mb/s"
"2016-09-15T19:40:39.605809","72.2978770223 Mb/s","7.00618366516 Mb/s"
"2016-09-15T19:45:28.317608","67.1904193038 Mb/s","7.3213211515 Mb/s"
"2016-09-15T19:50:40.814088","49.8742292324 Mb/s","5.4857250695 Mb/s"
"2016-09-15T19:55:35.879481","71.9712675464 Mb/s","8.09199653006 Mb/s"
"2016-09-15T20:00:31.567087","76.0732301828 Mb/s","5.61087949684 Mb/s"
"2016-09-15T20:05:33.440024","69.5363508059 Mb/s","6.74330256809 Mb/s"
"2016-09-15T20:10:32.434713","60.9427426486 Mb/s","8.17105224805 Mb/s"
"2016-09-15T20:15:28.382738","69.5635205258 Mb/s","8.22766468075 Mb/s"
"2016-09-15T20:20:28.225409","71.2728440111 Mb/s","8.61700348758 Mb/s"
"2016-09-15T20:25:30.874160","71.3990110696 Mb/s","7.51912920607 Mb/s"
"2016-09-15T20:30:30.574409","40.1217812521 Mb/s","6.63670438995 Mb/s"
"2016-09-15T20:35:30.906958","74.5998175314 Mb/s","8.2451057615 Mb/s"
"2016-09-15T20:40:38.615477","34.2454248869 Mb/s","3.56754681312 Mb/s"
"2016-09-15T20:45:42.741248","65.6254652441 Mb/s","6.88756683409 Mb/s"
"2016-09-15T20:50:37.520826","67.143793089 Mb/s","8.23424067031 Mb/s"
"2016-09-15T20:55:33.303452","45.6420061164 Mb/s","4.9911861625 Mb/s"
"2016-09-15T21:00:27.733024","75.8157132036 Mb/s","6.56621252328 Mb/s"
"2016-09-15T21:05:35.057968","71.5833178476 Mb/s","4.86916709478 Mb/s"
"2016-09-15T21:10:28.588716","71.9630165832 Mb/s","7.83412277251 Mb/s"
"2016-09-15T21:15:29.365792","68.9115429131 Mb/s","6.66582802186 Mb/s"
"2016-09-15T21:20:26.416228","71.3477904845 Mb/s","8.43824663536 Mb/s"
"2016-09-15T21:25:28.766675","71.5009115268 Mb/s","8.68518364944 Mb/s"
"2016-09-15T21:30:29.159843","72.8607931355 Mb/s","6.00043882236 Mb/s"
"2016-09-15T21:35:30.519905","73.6156422061 Mb/s","6.98793991122 Mb/s"
"2016-09-15T21:40:34.385104","42.2251689215 Mb/s","6.12852819032 Mb/s"
"2016-09-15T21:45:27.612125","74.2318151881 Mb/s","8.07319546996 Mb/s"
"2016-09-15T21:50:39.812350","62.6156040317 Mb/s","8.10536345773 Mb/s"
"2016-09-15T21:55:39.810183","73.5816029973 Mb/s","5.94221090346 Mb/s"
"2016-09-15T22:00:29.154628","69.1479735364 Mb/s","8.38380093426 Mb/s"
"2016-09-15T22:05:29.490281","53.0407269139 Mb/s","5.88153322386 Mb/s"
"2016-09-15T22:10:30.781285","70.8890158381 Mb/s","8.58417609254 Mb/s"
"2016-09-15T22:15:42.126487","62.9282768949 Mb/s","5.82286235923 Mb/s"
"2016-09-15T22:20:41.329562","60.5290863504 Mb/s","6.05150759761 Mb/s"
"2016-09-15T22:25:36.974789","73.2913283735 Mb/s","4.8166163374 Mb/s"
"2016-09-15T22:30:32.475568","70.5787726425 Mb/s","7.23492280374 Mb/s"
"2016-09-15T22:35:41.481936","46.9679942491 Mb/s","5.58199405593 Mb/s"
"2016-09-15T22:40:30.027165","70.6201730191 Mb/s","7.62831273797 Mb/s"
"2016-09-15T22:45:34.484928","73.1570413028 Mb/s","5.35496976752 Mb/s"
"2016-09-15T22:50:41.292949","73.7136421228 Mb/s","7.33675521303 Mb/s"
"2016-09-15T22:55:30.904159","71.9683840448 Mb/s","6.61565049909 Mb/s"
"2016-09-15T23:00:29.257688","65.4301526714 Mb/s","6.29386805442 Mb/s"
"2016-09-15T23:05:28.325851","71.4279672957 Mb/s","7.41669973795 Mb/s"
"2016-09-15T23:10:31.955424","75.1163251059 Mb/s","7.25421298914 Mb/s"
"2016-09-15T23:15:30.189029","70.9577533139 Mb/s","5.69729204734 Mb/s"
"2016-09-15T23:20:31.634118","77.0785843298 Mb/s","6.45576638219 Mb/s"
"2016-09-15T23:25:27.024032","73.7822359978 Mb/s","7.81680269502 Mb/s"
"2016-09-15T23:30:36.919570","74.7574151745 Mb/s","6.72570801378 Mb/s"
"2016-09-15T23:35:30.530753","71.7454088048 Mb/s","7.9364452619 Mb/s"
"2016-09-15T23:40:30.131793","48.0722587805 Mb/s","7.88736156034 Mb/s"
"2016-09-15T23:45:27.407879","75.9315538096 Mb/s","6.23484174156 Mb/s"
"2016-09-15T23:50:39.331044","73.5310061817 Mb/s","7.75395803974 Mb/s"
"2016-09-15T23:55:38.229380","45.4029763361 Mb/s","5.96267940613 Mb/s"
"2016-09-16T00:00:35.695989","50.1222312903 Mb/s","6.02422673116 Mb/s"
"2016-09-16T00:05:35.561442","42.1624360222 Mb/s","8.47111939097 Mb/s"
"2016-09-16T00:10:35.129800","77.731091072 Mb/s","6.21654355128 Mb/s"
"2016-09-16T00:15:37.897776","66.2780977847 Mb/s","8.69233898122 Mb/s"
"2016-09-16T00:20:35.058004","37.9135530717 Mb/s","6.4984861263 Mb/s"
"2016-09-16T00:25:44.806508","55.3793463896 Mb/s","5.45648723906 Mb/s"
"2016-09-16T00:30:35.404309","64.0706685071 Mb/s","7.84779642559 Mb/s"
"2016-09-16T00:35:43.036420","49.686575789 Mb/s","7.8895387301 Mb/s"
"2016-09-16T00:40:39.453303","74.4769942425 Mb/s","6.26247820419 Mb/s"
"2016-09-16T00:45:37.286998","76.6005589931 Mb/s","7.93080671805 Mb/s"
"2016-09-16T00:50:33.746993","56.2749579763 Mb/s","5.91119086775 Mb/s"
"2016-09-16T00:55:43.818005","33.8799211337 Mb/s","3.86501270356 Mb/s"
"2016-09-16T01:00:38.056902","60.5980855084 Mb/s","8.98743821137 Mb/s"
"2016-09-16T01:05:39.295234","74.1887655147 Mb/s","6.26922588477 Mb/s"
"2016-09-16T01:10:29.063064","74.6327129464 Mb/s","7.99828059026 Mb/s"
"2016-09-16T01:15:32.698081","74.2024860786 Mb/s","8.11098360454 Mb/s"
"2016-09-16T01:20:29.176068","49.064552183 Mb/s","6.35676007241 Mb/s"
"2016-09-16T01:25:39.893280","73.9664456832 Mb/s","7.63221160028 Mb/s"
"2016-09-16T01:30:26.645484","75.2456253878 Mb/s","9.0052232105 Mb/s"
"2016-09-16T01:35:34.713143","75.9873895884 Mb/s","8.387172825 Mb/s"
"2016-09-16T01:40:28.540367","72.0772871147 Mb/s","6.12967689902 Mb/s"
"2016-09-16T01:45:34.134852","73.6760773984 Mb/s","7.79262183059 Mb/s"
"2016-09-16T01:50:30.544798","77.4080595246 Mb/s","5.89330559741 Mb/s"
"2016-09-16T01:55:27.362632","75.6830298524 Mb/s","7.546548458 Mb/s"
"2016-09-16T02:00:35.737192","60.0629892513 Mb/s","5.67005609509 Mb/s"
"2016-09-16T02:05:30.391904","64.3071615747 Mb/s","5.9197866768 Mb/s"
"2016-09-16T02:10:30.001862","72.4386848915 Mb/s","7.48414727403 Mb/s"
"2016-09-16T02:15:26.831104","72.8383980051 Mb/s","7.92313337181 Mb/s"
"2016-09-16T02:20:36.711637","75.240895225 Mb/s","8.27934076856 Mb/s"
"2016-09-16T02:25:44.053999","58.0408412059 Mb/s","7.89129428405 Mb/s"
"2016-09-16T02:30:36.527902","76.0177397135 Mb/s","7.99315018826 Mb/s"
"2016-09-16T02:35:30.575194","79.4899339141 Mb/s","6.28368719928 Mb/s"
"2016-09-16T02:40:32.529707","74.0397735401 Mb/s","5.95076352852 Mb/s"
"2016-09-16T02:45:30.746782","76.1201908578 Mb/s","8.8859353911 Mb/s"
"2016-09-16T02:50:39.923169","75.1083738283 Mb/s","7.83928572363 Mb/s"
"2016-09-16T02:55:31.319473","70.1759342047 Mb/s","6.26026803369 Mb/s"
"2016-09-16T03:00:27.197538","62.9146733984 Mb/s","10.9935545117 Mb/s"
"2016-09-16T03:05:41.476503","72.6560485574 Mb/s","6.10940053313 Mb/s"
"2016-09-16T03:10:35.492880","57.4365658082 Mb/s","8.73007502113 Mb/s"
"2016-09-16T03:15:44.025113","47.2455780219 Mb/s","5.29081599244 Mb/s"
"2016-09-16T03:20:29.516872","72.4637861572 Mb/s","9.2683458091 Mb/s"
"2016-09-16T03:25:33.864159","72.8941262268 Mb/s","6.0272643995 Mb/s"
"2016-09-16T03:30:36.862059","48.5030275283 Mb/s","6.46436586907 Mb/s"
"2016-09-16T03:35:30.356615","76.1310438682 Mb/s","8.20096800823 Mb/s"
"2016-09-16T03:40:33.936876","79.9329625523 Mb/s","6.17173335519 Mb/s"
"2016-09-16T03:45:29.474441","48.2342467446 Mb/s","8.60387808722 Mb/s"
"2016-09-16T03:50:29.823645","79.1846564319 Mb/s","6.3802046823 Mb/s"
"2016-09-16T03:55:35.095007","63.6082991752 Mb/s","7.60690933033 Mb/s"
"2016-09-16T04:00:38.653591","66.3849377243 Mb/s","6.35849399107 Mb/s"
"2016-09-16T04:05:35.197388","78.4988051616 Mb/s","5.89582005484 Mb/s"
"2016-09-16T04:10:28.712058","58.0780105251 Mb/s","8.37022599758 Mb/s"
"2016-09-16T04:15:42.136831","46.7265667947 Mb/s","3.65512001021 Mb/s"
"2016-09-16T04:20:27.903848","75.2713560882 Mb/s","7.56939359756 Mb/s"
"2016-09-16T04:25:37.021662","78.2007352678 Mb/s","6.71631414487 Mb/s"
"2016-09-16T04:30:29.383374","74.1718363067 Mb/s","6.39174077314 Mb/s"
"2016-09-16T04:35:39.840322","76.1042424503 Mb/s","6.01701640687 Mb/s"
"2016-09-16T04:40:35.551305","77.1075156203 Mb/s","7.37166977163 Mb/s"
"2016-09-16T04:45:35.061340","48.6684466601 Mb/s","5.39353787364 Mb/s"
"2016-09-16T04:50:29.206748","72.5640502396 Mb/s","7.92671194573 Mb/s"
"2016-09-16T04:55:29.294256","71.7229011841 Mb/s","8.67535140438 Mb/s"
"2016-09-16T05:00:30.773095","71.9895781866 Mb/s","7.0225066819 Mb/s"
"2016-09-16T05:05:36.314295","74.8850819644 Mb/s","7.61825150873 Mb/s"
"2016-09-16T05:10:33.879013","75.7064197654 Mb/s","5.84790295929 Mb/s"
"2016-09-16T05:15:38.698453","46.1644009703 Mb/s","6.02387939676 Mb/s"
"2016-09-16T05:20:36.939394","74.9467669787 Mb/s","8.1670588075 Mb/s"
"2016-09-16T05:25:27.114538","67.2182389355 Mb/s","7.79118220068 Mb/s"
"2016-09-16T05:30:33.671403","75.5307855282 Mb/s","8.55755613171 Mb/s"
"2016-09-16T05:35:37.635412","78.9220511703 Mb/s","5.90812284387 Mb/s"
"2016-09-16T05:40:29.045530","75.3381908046 Mb/s","8.09139642872 Mb/s"
"2016-09-16T05:45:29.652352","73.0740941283 Mb/s","7.82322573423 Mb/s"
"2016-09-16T05:50:36.714400","75.5898000486 Mb/s","7.99778848928 Mb/s"
"2016-09-16T05:55:30.703667","46.1845779706 Mb/s","6.34343007871 Mb/s"
"2016-09-16T06:00:27.469028","75.683417291 Mb/s","9.71896329282 Mb/s"
"2016-09-16T06:05:40.950371","73.362266309 Mb/s","8.08219141669 Mb/s"
"2016-09-16T06:10:31.762579","75.9390166609 Mb/s","8.32332494457 Mb/s"
"2016-09-16T06:15:30.996335","66.534700727 Mb/s","8.83836341437 Mb/s"
"2016-09-16T06:20:31.864539","75.7771904967 Mb/s","8.02938793327 Mb/s"
"2016-09-16T06:25:30.563289","77.12970921 Mb/s","7.62758304667 Mb/s"
"2016-09-16T06:30:29.471306","78.1300591915 Mb/s","4.8734731611 Mb/s"
"2016-09-16T06:35:43.768712","54.7135649766 Mb/s","8.91448044129 Mb/s"
"2016-09-16T06:40:33.003954","78.4661549409 Mb/s","6.20414804003 Mb/s"
"2016-09-16T06:45:36.916054","79.5043012978 Mb/s","5.36057411858 Mb/s"
"2016-09-16T06:50:29.447911","74.6244229827 Mb/s","8.76035570487 Mb/s"
"2016-09-16T06:55:38.633129","76.1865048215 Mb/s","8.25377874518 Mb/s"
"2016-09-16T07:00:30.201346","69.8038748269 Mb/s","6.49424021502 Mb/s"
"2016-09-16T07:05:26.712585","71.4349959599 Mb/s","8.59307984801 Mb/s"
"2016-09-16T07:10:34.209350","71.253260886 Mb/s","6.30155675389 Mb/s"
"2016-09-16T07:15:32.966885","75.7379945128 Mb/s","8.56993716973 Mb/s"
"2016-09-16T07:20:37.101638","21.3731824633 Mb/s","3.72934731021 Mb/s"
"2016-09-16T07:25:33.251009","78.7147287144 Mb/s","6.10534308372 Mb/s"
"2016-09-16T07:30:36.705024","73.5825661492 Mb/s","8.24598253449 Mb/s"
"2016-09-16T07:35:31.496873","59.0801316659 Mb/s","7.78104596665 Mb/s"
"2016-09-16T07:40:32.901176","70.435037229 Mb/s","7.94941975523 Mb/s"
"2016-09-16T07:45:29.014009","57.1068722122 Mb/s","6.39446276718 Mb/s"
"2016-09-16T07:50:31.486576","74.5301102147 Mb/s","8.65746285256 Mb/s"
"2016-09-16T07:55:32.257778","66.9038292866 Mb/s","4.47058322878 Mb/s"
"2016-09-16T08:00:27.595210","68.8647147863 Mb/s","8.81729031089 Mb/s"
"2016-09-16T08:05:44.629526","60.3421808218 Mb/s","9.00223803578 Mb/s"
"2016-09-16T08:10:34.844512","78.7648071731 Mb/s","6.34026773245 Mb/s"
"2016-09-16T08:15:41.369659","57.6523395536 Mb/s","7.71036282351 Mb/s"
"2016-09-16T08:20:29.171009","77.4219338612 Mb/s","6.56861245969 Mb/s"
"2016-09-16T08:25:40.036644","52.2979076193 Mb/s","3.84408484118 Mb/s"
"2016-09-16T08:30:34.191354","72.7510566277 Mb/s","3.47551604911 Mb/s"
"2016-09-16T08:35:42.954347","54.7802465556 Mb/s","7.54195393479 Mb/s"
"2016-09-16T08:40:26.060542","37.0529178167 Mb/s","4.56353174255 Mb/s"
"2016-09-16T08:45:27.257951","69.4956380826 Mb/s","7.59520444375 Mb/s"
"2016-09-16T08:50:30.262884","55.7147972616 Mb/s","5.09696808768 Mb/s"
"2016-09-16T08:55:29.701946","75.783307429 Mb/s","6.80314903013 Mb/s"
"2016-09-16T09:00:29.457012","51.5436291898 Mb/s","5.33561086502 Mb/s"
"2016-09-16T09:05:30.035417","66.5309674575 Mb/s","7.50194637481 Mb/s"
"2016-09-16T09:10:30.591021","39.7865439701 Mb/s","5.26691238412 Mb/s"
"2016-09-16T09:15:34.142763","62.8372739338 Mb/s","3.89278605805 Mb/s"
"2016-09-16T09:20:35.525613","68.9876893875 Mb/s","6.60377716521 Mb/s"
"2016-09-16T09:25:41.538834","36.2408732444 Mb/s","3.90253212218 Mb/s"
"2016-09-16T09:30:34.561259","63.6075778525 Mb/s","5.82040548728 Mb/s"
"2016-09-16T09:35:27.076705","62.0471471526 Mb/s","4.99689695429 Mb/s"
"2016-09-16T09:40:36.215488","62.7498192473 Mb/s","4.85063865684 Mb/s"
"2016-09-16T09:45:27.030211","32.9824922347 Mb/s","4.05107204753 Mb/s"
"2016-09-16T09:50:35.391767","66.6028709468 Mb/s","4.77832338891 Mb/s"
"2016-09-16T09:55:29.111646","60.2887445986 Mb/s","4.69807152048 Mb/s"
"2016-09-16T10:00:33.868579","56.6011494563 Mb/s","6.58120000252 Mb/s"
"2016-09-16T10:05:28.292813","67.8665832231 Mb/s","5.68970850378 Mb/s"
"2016-09-16T10:10:29.087168","66.4936502991 Mb/s","6.16580622832 Mb/s"
"2016-09-16T10:15:31.273493","61.1753127791 Mb/s","4.60610391878 Mb/s"
"2016-09-16T10:20:37.777177","61.7628105337 Mb/s","5.72572454184 Mb/s"
"2016-09-16T10:25:40.030560","60.1264407856 Mb/s","1.27415506588 Mb/s"
"2016-09-16T10:30:32.196167","50.1098914296 Mb/s","3.74233138658 Mb/s"
"2016-09-16T10:35:35.510040","65.1440229309 Mb/s","3.83873251925 Mb/s"
"2016-09-16T10:40:30.443284","14.552543219 Mb/s","2.56083217817 Mb/s"
"2016-09-16T10:45:28.206029","59.2474488663 Mb/s","3.85781605945 Mb/s"
"2016-09-16T10:50:39.640760","61.9720603212 Mb/s","6.44274242493 Mb/s"
"2016-09-16T10:55:35.589596","66.7347596478 Mb/s","4.32352465719 Mb/s"
"2016-09-16T11:00:30.269159","46.5791364775 Mb/s","5.69602953652 Mb/s"
"2016-09-16T11:05:30.374615","72.1677125652 Mb/s","3.39364012099 Mb/s"
"2016-09-16T11:10:29.232670","63.2972265009 Mb/s","4.96271390719 Mb/s"
"2016-09-16T11:15:29.768780","43.643794221 Mb/s","2.58479918533 Mb/s"
"2016-09-16T11:20:38.319496","63.1777329901 Mb/s","5.63911684468 Mb/s"
"2016-09-16T11:25:29.154307","29.7678351646 Mb/s","2.20228222781 Mb/s"
"2016-09-16T11:30:28.527005","38.866151306 Mb/s","4.03841069123 Mb/s"
"2016-09-16T11:35:49.482658","34.5376270686 Mb/s","2.36925197137 Mb/s"
"2016-09-16T11:40:32.347913","69.7180693798 Mb/s","4.10046312803 Mb/s"
"2016-09-16T11:45:40.727209","35.3623750021 Mb/s","1.17132172834 Mb/s"
"2016-09-16T11:50:38.381798","48.1145221473 Mb/s","4.09964882833 Mb/s"
"2016-09-16T11:55:32.798210","37.8349000359 Mb/s","3.62293323959 Mb/s"
"2016-09-16T12:00:36.112405","49.7617810768 Mb/s","2.44766129673 Mb/s"
"2016-09-16T12:05:38.656348","39.9695169785 Mb/s","4.01202804879 Mb/s"
"2016-09-16T12:10:37.356874","53.9033370832 Mb/s","2.34755191694 Mb/s"
"2016-09-16T12:15:43.772540","51.0944678332 Mb/s","1.35299112078 Mb/s"
"2016-09-16T12:20:28.080587","41.5478117954 Mb/s","3.96414415448 Mb/s"
"2016-09-16T12:25:40.947217","42.3640659569 Mb/s","3.83006797227 Mb/s"
"2016-09-16T12:30:42.260651","55.6539249594 Mb/s","3.8839262329 Mb/s"
"2016-09-16T12:35:33.412258","67.2115393481 Mb/s","4.22609314009 Mb/s"
"2016-09-16T12:40:45.040637","40.3288103084 Mb/s","2.92042867151 Mb/s"
"2016-09-16T12:45:48.332096","28.9881193602 Mb/s","2.32550052107 Mb/s"
